trial,perf_recall_test,fairness_ratio_test,thr_star,fpr_test,recall_val,fpr_val,fairness_ratio_val
18,0.6907993966817494,52824031461.80236,0.02567281946539879,0.05282403146180236,0.6974940334128878,0.049889992666177746,49889992666.17775
19,0.6979638009049771,52054221404.066605,0.04973595589399338,0.052054221404066604,0.6933174224343676,0.049836655777051805,49836655777.0518
20,0.7104072398190043,51937076395.28073,0.025013888254761696,0.05193707639528073,0.6974940334128878,0.049769984665644376,49769984665.64438
21,0.7051282051282048,50150615011.29613,0.028347305953502655,0.050150615011296126,0.7171837708830548,0.04965664377625175,49656643776.251755
22,0.6708144796380088,45891557191.86679,0.043053191155195236,0.04589155719186679,0.6974940334128878,0.04985665711047403,49856657110.47403
23,0.7126696832579184,48740691155.55184,0.02877579629421234,0.04874069115555184,0.7332935560859188,0.0497899859990666,49789985999.066605
24,0.6911764705882351,49841017488.07631,0.023546403273940086,0.04984101748807631,0.6939140811455847,0.04999666644442963,49996666444.42963
25,0.6802413273001506,41402393105.17949,0.029089249670505524,0.041402393105179486,0.7106205250596659,0.04994332955530369,49943329555.30369
26,0.23378582202111606,57668814325.16108,0.03649916499853134,0.05766881432516108,0.26730310262529833,0.04996999799986666,49969997999.86666
27,0.6466817496229259,45289097146.68229,0.02382899448275566,0.045289097146682285,0.6670644391408115,0.04996333088872591,49963330888.725914
28,0.6708144796380088,54606309095.47318,0.04170950874686241,0.054606309095473184,0.6610978520286396,0.04989665977731849,49896659777.31849
29,0.6116138763197585,56254706719.103004,0.032183971256017685,0.056254706719103,0.5984486873508353,0.04996999799986666,49969997999.86666
30,0.7039969834087478,48523136139.23521,0.020695386454463005,0.04852313613923521,0.7291169451073986,0.049316621108073874,49316621108.073875
31,0.6983408748114628,50234290017.571754,0.041978828608989716,0.05023429001757175,0.6963007159904535,0.049649976665111006,49649976665.11101
32,0.6319758672699847,43816417036.23128,0.01434894185513258,0.04381641703623128,0.6575178997613366,0.04974998333222215,49749983332.22215
33,0.6802413273001506,43594678269.60087,0.035591088235378265,0.04359467826960087,0.7267303102625299,0.04982332155477032,49823321554.77032
34,0.7024886877828052,50832566312.442474,0.020569337531924248,0.05083256631244247,0.7058472553699284,0.04982998866591106,49829988665.911064
35,0.6489441930618399,45711655928.37419,0.02199229784309864,0.045711655928374194,0.6539379474940334,0.049809987332488835,49809987332.48884
36,0.04939668174962291,37678855325.91415,0.06349825114011765,0.03767885532591415,0.09367541766109785,0.049916661110740716,49916661110.740715
37,0.6138763197586725,65839678687.9759,0.015574044547975063,0.0658396786879759,0.568019093078759,0.049929995333022205,49929995333.02221
38,0.029034690799396672,29746464730.984856,0.017884759232401848,0.029746464730984856,0.04892601431980907,0.04958330555370358,49583305553.703575
