trial,perf_recall_test,fairness_ratio_test,thr_star,fpr_test,recall_val,fpr_val,fairness_ratio_val
87,0.4864489228630992,49630934240.991035,0.03164175525307655,0.049630934240991034,0.48773006134969327,0.04994026739870876,49940267398.708755
88,0.4937456567060457,52445926424.31678,0.0334840789437294,0.05244592642431678,0.49141104294478527,0.04997204005897006,49972040058.97006
89,0.4986101459346767,52915916331.901924,0.034292422235012054,0.05291591633190192,0.47791411042944787,0.04997839459102232,49978394591.022316
90,0.10354412786657398,50180080343.53789,0.014729361049830914,0.05018008034353789,0.13558282208588956,0.04991484927049972,49914849270.49972
91,0.5086865879082695,55345022064.78935,0.0534939281642437,0.05534502206478935,0.49141104294478527,0.04995933099486554,49959330994.86554
92,0.4232105628908963,39399996042.190254,0.06687183678150177,0.03939999604219025,0.43987730061349695,0.04973056784098419,49730567840.98419
93,0.4829742876997914,52807076563.829575,0.06527641415596008,0.052807076563829575,0.4570552147239264,0.0498703675461339,49870367546.1339
94,0.5076441973592771,56853937031.24691,0.050222206860780716,0.05685393703124691,0.4865030674846626,0.04991484927049972,49914849270.49972
95,0.5149409312022236,61420260028.10045,0.05240051820874214,0.06142026002810045,0.45950920245398774,0.04997839459102232,49978394591.022316
96,0.5156358582348852,60608909029.74294,0.0629265233874321,0.06060890902974294,0.4822085889570552,0.04997204005897006,49972040058.97006
97,0.49687282835302277,57106247402.687355,0.02696179784834385,0.057106247402687355,0.45950920245398774,0.04992755833460424,49927558334.60424
98,0.5024322446143153,56374052599.29156,0.024781852960586548,0.056374052599291555,0.47116564417177914,0.04991484927049972,49914849270.49972
99,0.4402362751911048,55236182296.717,0.03730485215783119,0.055236182296717,0.40429447852760736,0.049787758629454525,49787758629.45453
